bug_id,area,architecture,recorder_config,benchmark,variant,seed,workload_scale,memory_words,buffer_depth,target,flow,current_status,error_code,first_failure_stage,root_cause,evidence_file,required_for_zero_fail,fix_status,notes
V2ZF-04643,BUFFER_OVERFLOW,v2,core,watchdog_timeout_bug,no_failure_edge,5,stress,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04644,BUFFER_OVERFLOW,v2,core,watchdog_timeout_bug,no_failure_edge,5,stress,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04645,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,smoke,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04646,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,smoke,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04647,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,smoke,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-04648,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,smoke,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04649,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,smoke,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04650,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,smoke,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04651,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,smoke,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04652,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,smoke,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04653,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,smoke,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-04654,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,smoke,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04655,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,smoke,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04656,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,smoke,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04657,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,smoke,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04658,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,smoke,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04659,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,smoke,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-04660,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,smoke,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04661,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,smoke,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04662,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,smoke,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04663,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,smoke,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04664,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,smoke,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04665,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,smoke,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-04666,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,smoke,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04667,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,smoke,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04668,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,smoke,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04669,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,smoke,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04670,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,smoke,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04671,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,smoke,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-04672,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,smoke,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04673,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,smoke,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04674,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,smoke,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04675,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,short,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04676,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,short,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04677,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,short,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-04678,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,short,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04679,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,short,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04680,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,1,short,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04681,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,short,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04682,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,short,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04683,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,short,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-04684,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,short,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04685,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,short,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04686,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,2,short,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04687,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,short,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04688,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,short,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04689,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,short,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-04690,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,short,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04691,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,short,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04692,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,3,short,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04693,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,short,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04694,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,short,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04695,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,short,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-04696,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,short,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04697,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,short,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04698,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,4,short,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04699,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,short,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04700,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,short,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04701,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,short,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-04702,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,short,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04703,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,short,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-04704,BUFFER_OVERFLOW,v2,hashed,sensor_threshold_bug,failing,5,short,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
