architecture,recorder_config,benchmark,variant,seed,workload_scale,measured_or_estimated,firmware_source,compiler_backed,cycles,commits,events,capsule_bytes,event_rate_per_kinst,cycles_to_failure,commits_to_failure,property_id,replay_status,final_signature_match,event_match,overflow,notes
v2,full,sensor_threshold_bug,failing,1,smoke,MEASURED,compiler_c_scaled,true,128,31,43,344,1387.096774,128,31,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,2,smoke,MEASURED,compiler_c_scaled,true,128,31,43,344,1387.096774,128,31,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,3,smoke,MEASURED,compiler_c_scaled,true,128,31,43,344,1387.096774,128,31,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,4,smoke,MEASURED,compiler_c_scaled,true,128,31,43,344,1387.096774,128,31,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,5,smoke,MEASURED,compiler_c_scaled,true,128,31,43,344,1387.096774,128,31,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,1,short,MEASURED,compiler_c_scaled,true,1604,353,241,1928,682.719547,1604,353,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,2,short,MEASURED,compiler_c_scaled,true,1604,353,241,1928,682.719547,1604,353,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,3,short,MEASURED,compiler_c_scaled,true,1604,353,241,1928,682.719547,1604,353,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,4,short,MEASURED,compiler_c_scaled,true,1604,353,241,1928,682.719547,1604,353,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,5,short,MEASURED,compiler_c_scaled,true,1604,353,241,1928,682.719547,1604,353,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,1,medium,MEASURED,compiler_c_scaled,true,6020,1313,241,1928,183.549124,6020,1313,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,2,medium,MEASURED,compiler_c_scaled,true,6020,1313,241,1928,183.549124,6020,1313,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,3,medium,MEASURED,compiler_c_scaled,true,6020,1313,241,1928,183.549124,6020,1313,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,4,medium,MEASURED,compiler_c_scaled,true,6020,1313,241,1928,183.549124,6020,1313,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,5,medium,MEASURED,compiler_c_scaled,true,6020,1313,241,1928,183.549124,6020,1313,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,1,long,MEASURED,compiler_c_scaled,true,23684,5153,241,1928,46.768873,23684,5153,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,2,long,MEASURED,compiler_c_scaled,true,23684,5153,241,1928,46.768873,23684,5153,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,3,long,MEASURED,compiler_c_scaled,true,23684,5153,241,1928,46.768873,23684,5153,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,4,long,MEASURED,compiler_c_scaled,true,23684,5153,241,1928,46.768873,23684,5153,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,5,long,MEASURED,compiler_c_scaled,true,23684,5153,241,1928,46.768873,23684,5153,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,1,stress,MEASURED,compiler_c_scaled,true,94340,20513,241,1928,11.748647,94340,20513,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,2,stress,MEASURED,compiler_c_scaled,true,94340,20513,241,1928,11.748647,94340,20513,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,3,stress,MEASURED,compiler_c_scaled,true,94340,20513,241,1928,11.748647,94340,20513,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,4,stress,MEASURED,compiler_c_scaled,true,94340,20513,241,1928,11.748647,94340,20513,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,failing,5,stress,MEASURED,compiler_c_scaled,true,94340,20513,241,1928,11.748647,94340,20513,3,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,1,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,2,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,3,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,4,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,5,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,1,short,MEASURED,compiler_c_scaled,true,10000,3157,243,1944,76.971809,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,2,short,MEASURED,compiler_c_scaled,true,10000,3157,243,1944,76.971809,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,3,short,MEASURED,compiler_c_scaled,true,10000,3157,243,1944,76.971809,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,4,short,MEASURED,compiler_c_scaled,true,10000,3157,243,1944,76.971809,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,5,short,MEASURED,compiler_c_scaled,true,10000,3157,243,1944,76.971809,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,1,medium,MEASURED,compiler_c_scaled,true,50000,15978,243,1944,15.208412,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,2,medium,MEASURED,compiler_c_scaled,true,50000,15978,243,1944,15.208412,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,3,medium,MEASURED,compiler_c_scaled,true,50000,15978,243,1944,15.208412,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,4,medium,MEASURED,compiler_c_scaled,true,50000,15978,243,1944,15.208412,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,5,medium,MEASURED,compiler_c_scaled,true,50000,15978,243,1944,15.208412,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,1,long,MEASURED,compiler_c_scaled,true,100000,30597,243,1944,7.941955,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,2,long,MEASURED,compiler_c_scaled,true,100000,30597,243,1944,7.941955,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,3,long,MEASURED,compiler_c_scaled,true,100000,30597,243,1944,7.941955,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,4,long,MEASURED,compiler_c_scaled,true,100000,30597,243,1944,7.941955,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,5,long,MEASURED,compiler_c_scaled,true,100000,30597,243,1944,7.941955,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,1,stress,MEASURED,compiler_c_scaled,true,200000,55738,243,1944,4.359683,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,2,stress,MEASURED,compiler_c_scaled,true,200000,55738,243,1944,4.359683,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,3,stress,MEASURED,compiler_c_scaled,true,200000,55738,243,1944,4.359683,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,4,stress,MEASURED,compiler_c_scaled,true,200000,55738,243,1944,4.359683,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,fixed,5,stress,MEASURED,compiler_c_scaled,true,200000,55738,243,1944,4.359683,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,sensor_threshold_bug,no_failure_edge,1,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,2,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,3,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,4,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,5,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,1,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,2,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,3,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,4,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,5,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,1,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,2,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,3,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,4,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,5,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,1,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,2,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,3,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,4,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,5,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,1,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,2,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,3,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,4,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,sensor_threshold_bug,no_failure_edge,5,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,interrupt_race_bug,failing,1,smoke,MEASURED,compiler_c_scaled,true,61,15,19,152,1266.666667,61,15,2,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,failing,2,smoke,MEASURED,compiler_c_scaled,true,61,15,19,152,1266.666667,61,15,2,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,failing,3,smoke,MEASURED,compiler_c_scaled,true,61,15,19,152,1266.666667,61,15,2,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,failing,4,smoke,MEASURED,compiler_c_scaled,true,61,15,19,152,1266.666667,61,15,2,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,failing,5,smoke,MEASURED,compiler_c_scaled,true,61,15,19,152,1266.666667,61,15,2,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,failing,1,short,MEASURED,compiler_c_scaled,true,1537,337,242,1936,718.100890,1537,337,2,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,failing,2,short,MEASURED,compiler_c_scaled,true,1537,337,242,1936,718.100890,1537,337,2,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,failing,3,short,MEASURED,compiler_c_scaled,true,1537,337,242,1936,718.100890,1537,337,2,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,failing,4,short,MEASURED,compiler_c_scaled,true,1537,337,242,1936,718.100890,1537,337,2,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,failing,5,short,MEASURED,compiler_c_scaled,true,1537,337,242,1936,718.100890,1537,337,2,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,failing,1,medium,MEASURED,compiler_c_scaled,true,5953,1297,242,1936,186.584426,5953,1297,2,FAIL,FAIL,FAIL,false,error_code=EVENT_MISMATCH
v2,full,interrupt_race_bug,failing,2,medium,MEASURED,compiler_c_scaled,true,5953,1297,242,1936,186.584426,5953,1297,2,FAIL,FAIL,FAIL,false,error_code=EVENT_MISMATCH
v2,full,interrupt_race_bug,failing,3,medium,MEASURED,compiler_c_scaled,true,5953,1297,242,1936,186.584426,5953,1297,2,FAIL,FAIL,FAIL,false,error_code=EVENT_MISMATCH
v2,full,interrupt_race_bug,failing,4,medium,MEASURED,compiler_c_scaled,true,5953,1297,242,1936,186.584426,5953,1297,2,FAIL,FAIL,FAIL,false,error_code=EVENT_MISMATCH
v2,full,interrupt_race_bug,failing,5,medium,MEASURED,compiler_c_scaled,true,5953,1297,242,1936,186.584426,5953,1297,2,FAIL,FAIL,FAIL,false,error_code=EVENT_MISMATCH
v2,full,interrupt_race_bug,failing,1,long,MEASURED,compiler_c_scaled,true,23617,5137,242,1936,47.109208,23617,5137,2,FAIL,FAIL,FAIL,false,error_code=EVENT_MISMATCH
v2,full,interrupt_race_bug,failing,2,long,MEASURED,compiler_c_scaled,true,23617,5137,242,1936,47.109208,23617,5137,2,FAIL,FAIL,FAIL,false,error_code=EVENT_MISMATCH
v2,full,interrupt_race_bug,failing,3,long,MEASURED,compiler_c_scaled,true,23617,5137,242,1936,47.109208,23617,5137,2,FAIL,FAIL,FAIL,false,error_code=EVENT_MISMATCH
v2,full,interrupt_race_bug,failing,4,long,MEASURED,compiler_c_scaled,true,23617,5137,242,1936,47.109208,23617,5137,2,FAIL,FAIL,FAIL,false,error_code=EVENT_MISMATCH
v2,full,interrupt_race_bug,failing,5,long,MEASURED,compiler_c_scaled,true,23617,5137,242,1936,47.109208,23617,5137,2,FAIL,FAIL,FAIL,false,error_code=EVENT_MISMATCH
v2,full,interrupt_race_bug,failing,1,stress,MEASURED,compiler_c_scaled,true,94273,20497,242,1936,11.806606,94273,20497,2,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,interrupt_race_bug,failing,2,stress,MEASURED,compiler_c_scaled,true,94273,20497,242,1936,11.806606,94273,20497,2,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,interrupt_race_bug,failing,3,stress,MEASURED,compiler_c_scaled,true,94273,20497,242,1936,11.806606,94273,20497,2,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,interrupt_race_bug,failing,4,stress,MEASURED,compiler_c_scaled,true,94273,20497,242,1936,11.806606,94273,20497,2,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,interrupt_race_bug,failing,5,stress,MEASURED,compiler_c_scaled,true,94273,20497,242,1936,11.806606,94273,20497,2,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,interrupt_race_bug,fixed,1,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,2,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,3,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,4,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,5,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,1,short,MEASURED,compiler_c_scaled,true,10000,3156,244,1952,77.313054,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,2,short,MEASURED,compiler_c_scaled,true,10000,3156,244,1952,77.313054,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,3,short,MEASURED,compiler_c_scaled,true,10000,3156,244,1952,77.313054,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,4,short,MEASURED,compiler_c_scaled,true,10000,3156,244,1952,77.313054,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,5,short,MEASURED,compiler_c_scaled,true,10000,3156,244,1952,77.313054,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,1,medium,MEASURED,compiler_c_scaled,true,50000,15978,244,1952,15.270998,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,2,medium,MEASURED,compiler_c_scaled,true,50000,15978,244,1952,15.270998,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,3,medium,MEASURED,compiler_c_scaled,true,50000,15978,244,1952,15.270998,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,4,medium,MEASURED,compiler_c_scaled,true,50000,15978,244,1952,15.270998,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,5,medium,MEASURED,compiler_c_scaled,true,50000,15978,244,1952,15.270998,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,1,long,MEASURED,compiler_c_scaled,true,100000,30596,244,1952,7.974899,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,2,long,MEASURED,compiler_c_scaled,true,100000,30596,244,1952,7.974899,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,3,long,MEASURED,compiler_c_scaled,true,100000,30596,244,1952,7.974899,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,4,long,MEASURED,compiler_c_scaled,true,100000,30596,244,1952,7.974899,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,5,long,MEASURED,compiler_c_scaled,true,100000,30596,244,1952,7.974899,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,1,stress,MEASURED,compiler_c_scaled,true,200000,55738,244,1952,4.377624,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,2,stress,MEASURED,compiler_c_scaled,true,200000,55738,244,1952,4.377624,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,3,stress,MEASURED,compiler_c_scaled,true,200000,55738,244,1952,4.377624,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,4,stress,MEASURED,compiler_c_scaled,true,200000,55738,244,1952,4.377624,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,interrupt_race_bug,fixed,5,stress,MEASURED,compiler_c_scaled,true,200000,55738,244,1952,4.377624,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,1,smoke,MEASURED,compiler_c_scaled,true,59,15,18,144,1200.000000,59,15,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,2,smoke,MEASURED,compiler_c_scaled,true,59,15,18,144,1200.000000,59,15,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,3,smoke,MEASURED,compiler_c_scaled,true,59,15,18,144,1200.000000,59,15,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,4,smoke,MEASURED,compiler_c_scaled,true,59,15,18,144,1200.000000,59,15,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,5,smoke,MEASURED,compiler_c_scaled,true,59,15,18,144,1200.000000,59,15,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,1,short,MEASURED,compiler_c_scaled,true,1532,336,241,1928,717.261905,1532,336,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,2,short,MEASURED,compiler_c_scaled,true,1532,336,241,1928,717.261905,1532,336,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,3,short,MEASURED,compiler_c_scaled,true,1532,336,241,1928,717.261905,1532,336,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,4,short,MEASURED,compiler_c_scaled,true,1532,336,241,1928,717.261905,1532,336,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,5,short,MEASURED,compiler_c_scaled,true,1532,336,241,1928,717.261905,1532,336,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,1,medium,MEASURED,compiler_c_scaled,true,5948,1296,241,1928,185.956790,5948,1296,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,2,medium,MEASURED,compiler_c_scaled,true,5948,1296,241,1928,185.956790,5948,1296,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,3,medium,MEASURED,compiler_c_scaled,true,5948,1296,241,1928,185.956790,5948,1296,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,4,medium,MEASURED,compiler_c_scaled,true,5948,1296,241,1928,185.956790,5948,1296,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,5,medium,MEASURED,compiler_c_scaled,true,5948,1296,241,1928,185.956790,5948,1296,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,1,long,MEASURED,compiler_c_scaled,true,23612,5136,241,1928,46.923676,23612,5136,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,2,long,MEASURED,compiler_c_scaled,true,23612,5136,241,1928,46.923676,23612,5136,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,3,long,MEASURED,compiler_c_scaled,true,23612,5136,241,1928,46.923676,23612,5136,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,4,long,MEASURED,compiler_c_scaled,true,23612,5136,241,1928,46.923676,23612,5136,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,5,long,MEASURED,compiler_c_scaled,true,23612,5136,241,1928,46.923676,23612,5136,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,1,stress,MEASURED,compiler_c_scaled,true,94268,20496,241,1928,11.758392,94268,20496,5,PASS,PASS,PASS,false,record/replay complete
