benchmark,variant,seed,workload_scale,buffer_depth,measured_buffer_depth,events,capsule_bytes,overflow,replay_available,replay_status,cycles_to_failure,commits_to_failure,notes
sensor_threshold_bug,failing,5,short,8192,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,16384,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,4,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,8,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,16,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,32,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,64,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,128,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,256,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,512,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,1024,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,2048,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,4096,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,8192,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,medium,16384,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,medium,4,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,medium,8,256,1,8.000000,false,true,PASS,6020,1313,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
