benchmark,variant,seed,workload_scale,buffer_depth,events,capsule_bytes,overflow,replay_available,replay_status,cycles_to_failure,commits_to_failure,notes
sensor_threshold_bug,failing,4,long,8,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,long,16,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,long,32,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,long,64,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,long,128,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,long,256,256,5376,false,false,FAIL,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,long,4,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,long,8,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,long,16,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,long,32,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,long,64,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,long,128,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,long,256,256,5376,false,false,FAIL,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,stress,4,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,stress,8,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,stress,16,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,stress,32,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,stress,64,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,stress,128,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,stress,256,256,5376,false,false,FAIL,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,stress,4,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,stress,8,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,stress,16,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,stress,32,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,stress,64,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,stress,128,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,stress,256,256,5376,false,false,FAIL,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,stress,4,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,stress,8,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,stress,16,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,stress,32,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,stress,64,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,stress,128,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,stress,256,256,5376,false,false,FAIL,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,stress,4,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,stress,8,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,stress,16,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,stress,32,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,stress,64,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,stress,128,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,stress,256,256,5376,false,false,FAIL,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,stress,4,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,stress,8,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,stress,16,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,stress,32,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,stress,64,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,stress,128,256,5376,true,false,OVERFLOW,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,stress,256,256,5376,false,false,FAIL,94343,20514,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
